timestamp,sensor_id,current_pm25,history_count,city,forecast_1h,model_1h,status_1h,forecast_3h,model_3h,status_3h,forecast_6h,model_6h,status_6h
2026-08-20 06:45:00+00:00,1,15.64,28,Tulkarem,15.619112457758142,lightgbm,ok,15.18796157836914,tft,ok,14.889940914447028,lightgbm,ok
2026-08-20 06:45:00+00:00,2,17.06,28,Nablus,17.328092811936255,lightgbm,ok,15.60397243499756,tft,ok,15.440290345832596,lightgbm,ok
2026-08-20 06:45:00+00:00,4,14.2,28,Nablus,15.442167122649778,lightgbm,ok,14.376483917236328,tft,ok,14.699992348245402,lightgbm,ok
2026-08-20 06:45:00+00:00,5,16.69,28,Nablus,14.032098438477076,lightgbm,ok,13.051198959350586,tft,ok,15.623184679848514,lightgbm,ok
2026-08-20 07:00:00+00:00,1,15.52,29,Tulkarem,16.203352310907803,lightgbm,ok,15.287209510803224,tft,ok,15.450592410077162,lightgbm,ok
2026-08-20 07:00:00+00:00,2,17.01,29,Nablus,17.583041739845587,lightgbm,ok,14.749008178710938,tft,ok,15.394784389643196,lightgbm,ok
2026-08-20 07:00:00+00:00,4,14.52,29,Nablus,14.668916139236876,lightgbm,ok,14.441176414489746,tft,ok,14.759493119718616,lightgbm,ok
2026-08-20 07:00:00+00:00,5,18.21,29,Nablus,14.35603996361312,lightgbm,ok,15.738018035888672,tft,ok,15.00256019934722,lightgbm,ok
2026-08-20 07:15:00+00:00,1,14.88,30,Tulkarem,16.293152299271966,lightgbm,ok,15.234917640686035,tft,ok,15.499104839773006,lightgbm,ok
2026-08-20 07:15:00+00:00,2,17.63,30,Nablus,17.4505440698867,lightgbm,ok,14.970486640930176,tft,ok,15.688013914808693,lightgbm,ok
2026-08-20 07:15:00+00:00,4,14.33,30,Nablus,15.248426554147832,lightgbm,ok,14.613762855529783,tft,ok,14.947611884595515,lightgbm,ok
2026-08-20 07:15:00+00:00,5,16.64,30,Nablus,15.743919961124984,lightgbm,ok,15.62090015411377,tft,ok,15.466905720043052,lightgbm,ok
2026-08-20 07:30:00+00:00,1,14.53,31,Tulkarem,16.11224104978915,lightgbm,ok,15.194937705993652,tft,ok,15.325061064915404,lightgbm,ok
2026-08-20 07:30:00+00:00,2,14.92,31,Nablus,18.366772749747387,lightgbm,ok,15.057666778564451,tft,ok,15.904279903723076,lightgbm,ok
2026-08-20 07:30:00+00:00,4,13.09,31,Nablus,15.064290193525478,lightgbm,ok,14.652106285095217,tft,ok,15.00455237733114,lightgbm,ok
2026-08-20 07:30:00+00:00,5,17.37,31,Nablus,15.658744218169694,lightgbm,ok,14.4352388381958,tft,ok,15.583411906809582,lightgbm,ok
2026-08-20 07:45:00+00:00,1,14.42,32,Tulkarem,16.50086481850564,lightgbm,ok,15.276628494262695,tft,ok,15.506400836389728,lightgbm,ok
2026-08-20 07:45:00+00:00,2,15.23,32,Nablus,17.94407400470397,lightgbm,ok,15.276769638061523,tft,ok,16.36113871991169,lightgbm,ok
2026-08-20 07:45:00+00:00,4,12.84,32,Nablus,15.58395382967133,lightgbm,ok,14.442023277282717,tft,ok,15.10995153603508,lightgbm,ok
2026-08-20 07:45:00+00:00,5,16.32,32,Nablus,15.762308073386322,lightgbm,ok,13.990318298339844,tft,ok,15.461617004198022,lightgbm,ok
2026-08-20 08:00:00+00:00,1,13.84,33,Tulkarem,15.611457909990362,lightgbm,ok,15.389498710632324,tft,ok,15.701948877354116,lightgbm,ok
2026-08-20 08:00:00+00:00,2,14.61,33,Nablus,18.19918615828566,lightgbm,ok,15.042572975158691,tft,ok,16.515601133548657,lightgbm,ok
2026-08-20 08:00:00+00:00,4,13.11,33,Nablus,15.81878929845974,lightgbm,ok,13.632235527038574,tft,ok,14.944087483330993,lightgbm,ok
2026-08-20 08:00:00+00:00,5,16.53,33,Nablus,16.731814565433435,lightgbm,ok,12.952554702758787,tft,ok,16.15406291679739,lightgbm,ok
2026-08-20 08:15:00+00:00,1,13.98,34,Tulkarem,15.324684207348774,lightgbm,ok,15.50615119934082,tft,ok,15.432851184021112,lightgbm,ok
2026-08-20 08:15:00+00:00,2,15.13,34,Nablus,18.48217808849897,lightgbm,ok,15.165118217468262,tft,ok,16.514605522166786,lightgbm,ok
2026-08-20 08:15:00+00:00,4,13.28,34,Nablus,15.738916571119653,lightgbm,ok,13.806943893432615,tft,ok,14.918995488343551,lightgbm,ok
2026-08-20 08:15:00+00:00,5,16.76,34,Nablus,15.654680781888263,lightgbm,ok,12.952484130859377,tft,ok,16.73628981855152,lightgbm,ok
2026-08-20 08:30:00+00:00,1,14.0,35,Tulkarem,13.717064491190522,lightgbm,ok,15.897343635559082,tft,ok,15.50372433838456,lightgbm,ok
2026-08-20 08:30:00+00:00,2,15.18,35,Nablus,15.46782648661051,lightgbm,ok,15.38488483428955,tft,ok,16.27028159402133,lightgbm,ok
2026-08-20 08:30:00+00:00,4,13.51,35,Nablus,14.368368927378414,lightgbm,ok,13.918545722961426,tft,ok,15.09858141301316,lightgbm,ok
2026-08-20 08:30:00+00:00,5,12.77,35,Nablus,15.961828891798438,lightgbm,ok,12.931939125061035,tft,ok,16.974243522670143,lightgbm,ok
2026-08-20 08:45:00+00:00,1,13.67,36,Tulkarem,13.940533146810456,lightgbm,ok,15.768484115600586,tft,ok,14.95134178172474,lightgbm,ok
2026-08-20 08:45:00+00:00,2,15.02,36,Nablus,16.48145230644497,lightgbm,ok,15.513785362243652,tft,ok,16.425937108651247,lightgbm,ok
2026-08-20 08:45:00+00:00,4,13.59,36,Nablus,14.28259375198142,lightgbm,ok,13.813576698303224,tft,ok,15.29282354876628,lightgbm,ok
2026-08-20 08:45:00+00:00,5,13.92,36,Nablus,14.9940517638308,lightgbm,ok,12.9578218460083,tft,ok,17.04700960354063,lightgbm,ok
2026-08-20 09:00:00+00:00,1,12.7,37,Tulkarem,13.591990487022732,lightgbm,ok,15.06747341156006,tft,ok,14.84258065230265,lightgbm,ok
2026-08-20 09:00:00+00:00,2,14.86,37,Nablus,15.53490908519545,lightgbm,ok,15.206110000610352,tft,ok,16.637389135211123,lightgbm,ok
2026-08-20 09:00:00+00:00,4,12.32,37,Nablus,14.505210899676582,lightgbm,ok,13.12210750579834,tft,ok,16.049898676033784,lightgbm,ok
2026-08-20 09:00:00+00:00,5,13.43,37,Nablus,15.639681607046354,lightgbm,ok,12.666546821594238,tft,ok,17.67334612048718,lightgbm,ok
2026-08-20 09:15:00+00:00,1,13.19,38,Tulkarem,13.64305578423636,lightgbm,ok,14.634322166442873,tft,ok,15.173168641545605,lightgbm,ok
2026-08-20 09:15:00+00:00,2,15.98,38,Nablus,15.631291993484048,lightgbm,ok,15.187151908874512,tft,ok,16.700280233671684,lightgbm,ok
2026-08-20 09:15:00+00:00,4,12.63,38,Nablus,14.966310246284714,lightgbm,ok,13.116951942443848,tft,ok,15.976619624360676,lightgbm,ok
2026-08-20 09:15:00+00:00,5,12.54,38,Nablus,15.849905838113113,lightgbm,ok,12.746109008789062,tft,ok,18.930535839026653,lightgbm,ok
2026-08-20 09:30:00+00:00,1,12.98,39,Tulkarem,13.690714517705786,lightgbm,ok,14.53410530090332,tft,ok,15.257669363471075,lightgbm,ok
2026-08-20 09:30:00+00:00,2,15.09,39,Nablus,15.751711047502871,lightgbm,ok,15.290813446044922,tft,ok,16.908664245976983,lightgbm,ok
2026-08-20 09:30:00+00:00,4,13.18,39,Nablus,14.872301277524404,lightgbm,ok,13.122116088867188,tft,ok,16.198622653613597,lightgbm,ok
2026-08-20 09:30:00+00:00,5,11.86,39,Nablus,12.085576485517388,lightgbm,ok,12.807598114013672,tft,ok,19.83965362169863,lightgbm,ok
2026-08-20 09:45:00+00:00,1,13.1,40,Tulkarem,13.3624918594995,lightgbm,ok,14.26618766784668,tft,ok,14.691120870835404,lightgbm,ok
2026-08-20 09:45:00+00:00,2,15.97,40,Nablus,15.744093246052971,lightgbm,ok,15.346773147583008,tft,ok,17.017730423433697,lightgbm,ok
2026-08-20 09:45:00+00:00,4,13.16,40,Nablus,14.82174987096545,lightgbm,ok,13.178810119628906,tft,ok,16.33811927360514,lightgbm,ok
2026-08-20 09:45:00+00:00,5,12.67,40,Nablus,13.82932964833677,lightgbm,ok,12.83432960510254,tft,ok,20.2340669985293,lightgbm,ok
2026-08-20 10:00:00+00:00,1,13.45,41,Tulkarem,12.560546446790116,lightgbm,ok,14.403319358825684,tft,ok,15.731340506227824,lightgbm,ok
2026-08-20 10:00:00+00:00,2,16.97,41,Nablus,16.05271524564559,lightgbm,ok,15.771773338317873,tft,ok,19.6983933457382,lightgbm,ok
2026-08-20 10:00:00+00:00,4,13.63,41,Nablus,13.792075098259414,lightgbm,ok,13.019729614257812,tft,ok,18.049002042998502,lightgbm,ok
2026-08-20 10:00:00+00:00,5,15.06,41,Nablus,13.42681636414635,lightgbm,ok,13.340067863464355,tft,ok,23.083616902490448,lightgbm,ok
2026-08-20 10:15:00+00:00,1,13.27,42,Tulkarem,13.58073437019022,lightgbm,ok,14.261544227600098,tft,ok,15.727551047705136,lightgbm,ok
2026-08-20 10:15:00+00:00,2,16.92,42,Nablus,17.09059505637215,lightgbm,ok,15.781001091003418,tft,ok,20.140550284563684,lightgbm,ok
2026-08-20 10:15:00+00:00,4,13.11,42,Nablus,14.136849796809855,lightgbm,ok,12.875018119812012,tft,ok,18.84556255028038,lightgbm,ok
2026-08-20 10:15:00+00:00,5,15.18,42,Nablus,13.246712060667257,lightgbm,ok,12.99687957763672,tft,ok,22.80874683389517,lightgbm,ok
2026-08-20 10:30:00+00:00,1,13.98,43,Tulkarem,13.420396939876436,lightgbm,ok,14.090167999267578,tft,ok,16.32473748730355,lightgbm,ok
2026-08-20 10:30:00+00:00,2,16.95,43,Nablus,16.016468251755192,lightgbm,ok,15.776798248291016,tft,ok,20.33862411550413,lightgbm,ok
2026-08-20 10:30:00+00:00,4,13.65,43,Nablus,13.74431072938191,lightgbm,ok,12.75705909729004,tft,ok,19.59222008439004,lightgbm,ok
2026-08-20 10:30:00+00:00,5,14.98,43,Nablus,12.591881377130528,lightgbm,ok,12.931472778320312,tft,ok,22.56617581261936,lightgbm,ok
2026-08-20 10:45:00+00:00,1,13.46,44,Tulkarem,13.533867656473369,lightgbm,ok,13.94119358062744,tft,ok,16.080334635472344,lightgbm,ok
