sensor_id,city,feature,pattern_type,period,mean,median,std,min,max,count
5,Nablus,pm25,hour,15,16.939428571428575,16.87,3.725151353306603,10.48,23.38,35
5,Nablus,pm25,hour,16,19.145142857142858,20.02,4.22612558722426,11.27,25.04,35
5,Nablus,pm25,hour,17,23.040000000000003,22.84,13.595828351793376,11.13,96.88,36
5,Nablus,pm25,hour,18,23.73314285714286,23.46,9.839956292175936,11.52,63.78,35
5,Nablus,pm25,hour,19,24.03527777777778,23.605,7.720465746909726,12.1,39.31,36
5,Nablus,pm25,hour,20,24.831666666666667,24.215,8.50756654816338,10.09,38.63,36
5,Nablus,pm25,hour,21,25.695000000000004,24.475,8.729158525965063,12.68,41.57,36
5,Nablus,pm25,hour,22,25.286944444444444,26.31,7.887645609050159,12.94,39.31,36
5,Nablus,pm25,hour,23,25.979444444444447,25.615000000000002,8.066316895211113,12.93,40.43,36
5,Nablus,pm25,day_of_week,Monday,13.679636363636364,14.51,3.3342953965186997,8.54,21.2,55
5,Nablus,pm25,day_of_week,Tuesday,18.929479166666667,19.035,3.761451950844085,13.37,27.42,96
5,Nablus,pm25,day_of_week,Wednesday,14.374526315789472,12.42,4.673064684961254,10.09,33.01,95
5,Nablus,pm25,day_of_week,Thursday,20.73264516129032,18.21,6.8349356657608755,11.86,41.52,155
5,Nablus,pm25,day_of_week,Friday,24.751105263157896,20.945,10.613570196541,13.13,96.88,190
5,Nablus,pm25,day_of_week,Saturday,24.675130890052355,23.24,6.377835291781485,15.25,41.57,191
5,Nablus,pm25,day_of_week,Sunday,24.498936170212765,25.41,6.849760463613356,13.84,37.12,47
5,Nablus,pm25,day_type,Weekday,20.053231810490693,17.41,8.453843948394123,8.54,96.88,591
5,Nablus,pm25,day_type,Weekend,24.64033613445378,23.68,6.459233985853528,13.84,41.57,238
5,Nablus,pm25,daily,2026-08-06 00:00:00+00:00,20.730000000000004,20.43,4.437876161812788,14.9,37.8,59
5,Nablus,pm25,daily,2026-08-07 00:00:00+00:00,19.185473684210525,16.97,5.169275797753133,13.13,32.98,95
5,Nablus,pm25,daily,2026-08-08 00:00:00+00:00,23.649263157894737,22.05,6.44389522117644,15.25,41.57,95
5,Nablus,pm25,daily,2026-08-09 00:00:00+00:00,24.345909090909092,25.085,7.058072178383009,13.84,37.12,44
5,Nablus,pm25,daily,2026-08-17 00:00:00+00:00,13.679636363636364,14.51,3.3342953965186997,8.54,21.2,55
5,Nablus,pm25,daily,2026-08-18 00:00:00+00:00,18.929479166666667,19.035,3.761451950844085,13.37,27.42,96
5,Nablus,pm25,daily,2026-08-19 00:00:00+00:00,14.374526315789472,12.42,4.673064684961254,10.09,33.01,95
5,Nablus,pm25,daily,2026-08-20 00:00:00+00:00,20.73427083333333,16.935000000000002,7.981571767751759,11.86,41.52,96
5,Nablus,pm25,daily,2026-08-21 00:00:00+00:00,30.316736842105264,27.94,11.711581233258075,16.82,96.88,95
5,Nablus,pm25,daily,2026-08-22 00:00:00+00:00,25.6903125,25.755000000000003,6.1784323430062145,17.67,40.43,96
5,Nablus,pm25,daily,2026-08-23 00:00:00+00:00,26.743333333333336,26.72,0.13650396819628843,26.62,26.89,3
5,Nablus,pm25,weekly,2026-08-03/2026-08-09,21.718737201365187,20.07,6.144529205179441,13.13,41.57,293
5,Nablus,pm25,weekly,2026-08-17/2026-08-23,21.179608208955226,18.855,9.124724327442465,8.54,96.88,536
5,Nablus,temperature,hour,0,28.064999999999998,27.925,0.8235593481953806,26.58,29.74,34
5,Nablus,temperature,hour,1,27.98354838709678,28.1,0.7151668727744447,26.79,29.19,31
5,Nablus,temperature,hour,2,27.845625000000002,27.814999999999998,0.8825145068715355,26.26,29.21,32
5,Nablus,temperature,hour,3,27.77375,27.66,1.0006086857185899,26.08,29.27,32
5,Nablus,temperature,hour,4,28.932499999999997,28.935000000000002,1.0588490403842186,26.68,31.15,32
5,Nablus,temperature,hour,5,30.674375000000005,30.605,1.1256508869782131,28.79,32.98,32
5,Nablus,temperature,hour,6,32.961875,32.995000000000005,1.4077537300664944,30.72,35.83,32
5,Nablus,temperature,hour,7,36.1275,36.09,1.9317232821265264,32.29,40.56,32
5,Nablus,temperature,hour,8,39.746875,39.27,2.3250715389618275,35.58,45.11,32
5,Nablus,temperature,hour,9,42.87571428571429,42.0,2.6168023658367363,38.5,48.83,35
5,Nablus,temperature,hour,10,44.56230769230769,43.94,2.3210597188834843,41.77,50.04,39
5,Nablus,temperature,hour,11,44.23702702702703,43.87,1.6354405877059295,41.67,49.41,37
5,Nablus,temperature,hour,12,43.38333333333335,42.96,1.668585371761704,40.4,48.34,36
5,Nablus,temperature,hour,13,41.59472222222223,41.385,1.5692664093429336,38.11,44.37,36
5,Nablus,temperature,hour,14,38.11194444444444,38.205,2.0130613778797484,34.29,42.79,36
5,Nablus,temperature,hour,15,33.74,33.61,1.3158915564115812,31.01,36.77,35
5,Nablus,temperature,hour,16,31.691142857142857,31.65,1.0954042268350381,29.78,34.22,35
5,Nablus,temperature,hour,17,30.482499999999998,30.375,0.7304181776802348,29.51,32.56,36
5,Nablus,temperature,hour,18,29.886285714285712,29.64,0.6129345311660929,28.98,31.47,35
5,Nablus,temperature,hour,19,29.21861111111111,29.165,0.471345507352714,28.21,30.28,36
5,Nablus,temperature,hour,20,28.86888888888889,28.83,0.5266648583452983,27.79,30.1,36
5,Nablus,temperature,hour,21,28.494722222222222,28.505000000000003,0.5644237825864588,27.41,29.39,36
5,Nablus,temperature,hour,22,28.297222222222224,28.259999999999998,0.5501563991194354,27.44,29.29,36
5,Nablus,temperature,hour,23,28.17111111111111,28.134999999999998,0.6701887912170837,26.9,29.66,36
5,Nablus,temperature,day_of_week,Monday,33.03672727272727,29.91,5.565470614870154,27.7,42.7,55
5,Nablus,temperature,day_of_week,Tuesday,32.7059375,29.79,6.11093559520015,26.08,44.67,96
5,Nablus,temperature,day_of_week,Wednesday,33.364315789473686,30.58,6.504521120389963,26.9,46.32,95
5,Nablus,temperature,day_of_week,Thursday,34.56341935483871,31.58,7.1335076742500245,26.58,50.04,155
5,Nablus,temperature,day_of_week,Friday,33.67163157894737,30.665,6.032745298981529,27.09,49.01,190
5,Nablus,temperature,day_of_week,Saturday,33.473821989528794,30.64,5.459947613951334,27.91,44.83,191
5,Nablus,temperature,day_of_week,Sunday,34.18617021276596,30.54,6.7780661450040425,28.06,48.07,47
5,Nablus,temperature,day_type,Weekday,33.64016920473773,30.6,6.3985820970490925,26.08,50.04,591
5,Nablus,temperature,day_type,Weekend,33.61449579831932,30.615000000000002,5.735585671372468,27.91,48.07,238
5,Nablus,temperature,daily,2026-08-06 00:00:00+00:00,34.849830508474575,32.11,6.721133035517311,27.46,44.13,59
5,Nablus,temperature,daily,2026-08-07 00:00:00+00:00,32.739789473684205,30.03,5.504364994961758,27.09,42.9,95
5,Nablus,temperature,daily,2026-08-08 00:00:00+00:00,33.27178947368421,30.66,5.393841835133953,27.91,43.85,95
5,Nablus,temperature,daily,2026-08-09 00:00:00+00:00,34.557272727272725,31.98,6.851225103020783,28.06,48.07,44
5,Nablus,temperature,daily,2026-08-17 00:00:00+00:00,33.03672727272727,29.91,5.565470614870154,27.7,42.7,55
5,Nablus,temperature,daily,2026-08-18 00:00:00+00:00,32.7059375,29.79,6.11093559520015,26.08,44.67,96
5,Nablus,temperature,daily,2026-08-19 00:00:00+00:00,33.364315789473686,30.58,6.504521120389963,26.9,46.32,95
5,Nablus,temperature,daily,2026-08-20 00:00:00+00:00,34.387395833333336,31.465,7.40462348377036,26.58,50.04,96
5,Nablus,temperature,daily,2026-08-21 00:00:00+00:00,34.60347368421052,31.15,6.412646376483894,28.4,49.01,95
5,Nablus,temperature,daily,2026-08-22 00:00:00+00:00,33.67375,30.615000000000002,5.545589665386549,28.33,44.83,96
5,Nablus,temperature,daily,2026-08-23 00:00:00+00:00,28.74333333333333,28.74,0.09504384952922233,28.65,28.84,3
5,Nablus,temperature,weekly,2026-08-03/2026-08-09,33.6101023890785,30.89,5.9777698047679655,27.09,48.07,293
5,Nablus,temperature,weekly,2026-08-17/2026-08-23,33.6452052238806,30.47,6.341953084797068,26.08,50.04,536
5,Nablus,humidity,hour,0,65.5385294117647,66.345,2.915515581362813,59.65,69.46,34
5,Nablus,humidity,hour,1,65.34032258064515,65.75,2.3972407525750192,61.51,69.1,31
5,Nablus,humidity,hour,2,65.6221875,65.275,1.655974003175638,62.0,68.63,32
5,Nablus,humidity,hour,3,65.7190625,66.02,1.8986350944228834,62.68,69.02,32
5,Nablus,humidity,hour,4,62.454062500000006,62.14,2.311978428539562,58.36,68.4,32
5,Nablus,humidity,hour,5,56.8584375,57.175,2.288932853727031,51.76,61.22,32
5,Nablus,humidity,hour,6,49.550312500000004,49.6,3.0997268187384592,43.02,55.44,32
5,Nablus,humidity,hour,7,41.746875,42.22,3.623381451787997,33.91,48.57,32
5,Nablus,humidity,hour,8,35.261562500000004,35.215,3.4835577932902946,27.28,42.51,32
5,Nablus,humidity,hour,9,29.786,30.07,3.9442118425388264,21.62,37.22,35
5,Nablus,humidity,hour,10,27.823076923076933,28.47,3.881317704788681,19.61,34.1,39
5,Nablus,humidity,hour,11,29.99945945945946,31.46,3.7552281673140167,21.91,35.11,37
5,Nablus,humidity,hour,12,32.23833333333334,31.77,2.9949714999836448,26.16,37.42,36
5,Nablus,humidity,hour,13,34.63055555555555,34.19,3.416176596676838,29.24,40.97,36
5,Nablus,humidity,hour,14,39.98527777777778,40.46,4.469222678409116,30.89,48.36,36
5,Nablus,humidity,hour,15,48.542,49.12,4.472304183067421,39.89,59.3,35
5,Nablus,humidity,hour,16,54.758,53.92,4.698620448349393,47.08,65.33,35
5,Nablus,humidity,hour,17,59.24472222222222,58.435,4.6849134683950355,51.46,66.85,36
5,Nablus,humidity,hour,18,61.03228571428572,60.73,4.267644401715751,52.96,66.77,35
5,Nablus,humidity,hour,19,63.19055555555555,64.22,4.3973296731048315,56.02,68.99,36
5,Nablus,humidity,hour,20,64.05638888888889,64.53,3.8612486157998003,55.99,69.26,36
5,Nablus,humidity,hour,21,64.98444444444443,64.795,3.3359157615644253,58.72,69.91,36
5,Nablus,humidity,hour,22,65.28722222222223,65.92,3.33206637827135,59.51,69.77,36
5,Nablus,humidity,hour,23,65.8627777777778,66.87,3.236345921040413,58.66,69.54,36
5,Nablus,humidity,day_of_week,Monday,47.99636363636365,51.46,11.542889965437977,30.35,62.23,55
5,Nablus,humidity,day_of_week,Tuesday,50.0621875,56.515,13.551585434776722,27.1,65.94,96
5,Nablus,humidity,day_of_week,Wednesday,49.10368421052632,52.96,14.470924851903176,21.91,67.46,95
5,Nablus,humidity,day_of_week,Thursday,50.26303225806452,56.32,15.791941779315497,19.61,69.85,155
5,Nablus,humidity,day_of_week,Friday,53.495315789473686,60.445,14.062252247045555,25.89,69.91,190
5,Nablus,humidity,day_of_week,Saturday,54.775863874345546,61.24,13.790956081596741,28.51,69.46,191
5,Nablus,humidity,day_of_week,Sunday,51.22297872340425,59.09,16.59574643184127,22.28,68.32,47
5,Nablus,humidity,day_type,Weekday,50.87225042301184,56.21,14.39661458009106,19.61,69.91,591
5,Nablus,humidity,day_type,Weekend,54.074243697478984,61.11,14.420094718970264,22.28,69.46,238
5,Nablus,humidity,daily,2026-08-06 00:00:00+00:00,48.57830508474576,53.92,15.22468244983855,26.81,66.78,59
5,Nablus,humidity,daily,2026-08-07 00:00:00+00:00,52.40768421052631,58.29,13.545167659371836,30.0,67.96,95
5,Nablus,humidity,daily,2026-08-08 00:00:00+00:00,55.145684210526326,61.24,13.354385736897612,32.87,68.34,95
5,Nablus,humidity,daily,2026-08-09 00:00:00+00:00,50.2984090909091,55.135,16.760948097619007,22.28,68.32,44
5,Nablus,humidity,daily,2026-08-17 00:00:00+00:00,47.99636363636365,51.46,11.542889965437977,30.35,62.23,55
5,Nablus,humidity,daily,2026-08-18 00:00:00+00:00,50.0621875,56.515,13.551585434776722,27.1,65.94,96
5,Nablus,humidity,daily,2026-08-19 00:00:00+00:00,49.10368421052632,52.96,14.470924851903176,21.91,67.46,95
5,Nablus,humidity,daily,2026-08-20 00:00:00+00:00,51.298437500000006,57.7,16.12161081987875,19.61,69.85,96
5,Nablus,humidity,daily,2026-08-21 00:00:00+00:00,54.58294736842105,61.3,14.551114958646766,25.89,69.91,95
5,Nablus,humidity,daily,2026-08-22 00:00:00+00:00,54.40989583333334,61.43,14.270475483155804,28.51,69.46,96
5,Nablus,humidity,daily,2026-08-23 00:00:00+00:00,64.78333333333333,64.74,0.14011899704655684,64.67,64.94,3
5,Nablus,humidity,weekly,2026-08-03/2026-08-09,52.207576791808876,57.99,14.488479265841526,22.28,68.34,293
5,Nablus,humidity,weekly,2026-08-17/2026-08-23,51.56408582089552,56.89,14.464402682347687,19.61,69.91,536
5,Nablus,aqi,hour,0,120.47058823529412,113.5,30.46332648036905,69.0,194.0,34
5,Nablus,aqi,hour,1,138.29032258064515,132.0,32.949652045089536,94.0,195.0,31
5,Nablus,aqi,hour,2,139.8125,132.5,31.04153045362335,83.0,193.0,32
5,Nablus,aqi,hour,3,131.84375,129.0,29.40167800236644,94.0,188.0,32
5,Nablus,aqi,hour,4,128.625,120.0,34.00640357154764,77.0,191.0,32
5,Nablus,aqi,hour,5,119.9375,113.0,30.506411277504572,74.0,172.0,32
5,Nablus,aqi,hour,6,110.0625,111.0,26.929941964169704,69.0,155.0,32
5,Nablus,aqi,hour,7,102.03125,102.5,19.29981510023414,62.0,139.0,32
5,Nablus,aqi,hour,8,93.875,98.0,14.501946476694197,61.0,121.0,32
5,Nablus,aqi,hour,9,87.14285714285714,90.0,12.95045503888901,61.0,108.0,35
5,Nablus,aqi,hour,10,85.46153846153847,84.0,15.484875734671514,59.0,112.0,39
5,Nablus,aqi,hour,11,89.45945945945945,90.0,18.70322995663612,54.0,119.0,37
5,Nablus,aqi,hour,12,84.02777777777777,85.0,18.108381817917692,47.0,108.0,36
5,Nablus,aqi,hour,13,81.69444444444444,84.0,17.729425813673146,48.0,121.0,36
5,Nablus,aqi,hour,14,83.91666666666667,83.0,17.825142756390882,49.0,112.0,36
5,Nablus,aqi,hour,15,94.2,94.0,20.6722320147242,58.0,130.0,35
5,Nablus,aqi,hour,16,106.37142857142857,111.0,23.43085662148968,63.0,139.0,35
5,Nablus,aqi,hour,17,120.0,127.0,35.62342728358084,62.0,252.0,36
5,Nablus,aqi,hour,18,120.71428571428571,128.0,34.28476889452896,64.0,192.0,35
5,Nablus,aqi,hour,19,124.86111111111111,127.0,37.02752086742105,67.0,194.0,36
5,Nablus,aqi,hour,20,118.13888888888889,105.0,34.60235564051985,56.0,196.0,36
5,Nablus,aqi,hour,21,116.25,107.0,28.1773718737977,71.0,174.0,36
5,Nablus,aqi,hour,22,125.52777777777777,130.5,33.26129119657703,72.0,192.0,36
5,Nablus,aqi,hour,23,126.61111111111111,125.0,34.40704062316962,72.0,192.0,36
5,Nablus,aqi,day_of_week,Monday,75.87272727272727,81.0,18.51831380358228,47.0,118.0,55
5,Nablus,aqi,day_of_week,Tuesday,105.1875,106.0,20.842927615355464,74.0,152.0,96
5,Nablus,aqi,day_of_week,Wednesday,79.82105263157895,69.0,25.898730334183032,56.0,183.0,95
5,Nablus,aqi,day_of_week,Thursday,109.55483870967743,101.0,30.085406984912844,66.0,196.0,155
5,Nablus,aqi,day_of_week,Friday,114.82105263157895,106.0,30.300253704341817,73.0,252.0,190
5,Nablus,aqi,day_of_week,Saturday,126.8586387434555,119.0,28.23707745855413,84.0,194.0,191
5,Nablus,aqi,day_of_week,Sunday,131.80851063829786,139.0,35.9441827535491,77.0,182.0,47
5,Nablus,aqi,day_type,Weekday,102.6243654822335,97.0,30.831708560744264,47.0,252.0,591
5,Nablus,aqi,day_type,Weekend,127.83613445378151,121.5,29.897758918855967,77.0,194.0,238
5,Nablus,aqi,daily,2026-08-06 00:00:00+00:00,113.30508474576271,113.0,21.222348530449374,83.0,149.0,59
5,Nablus,aqi,daily,2026-08-07 00:00:00+00:00,106.61052631578947,94.0,28.691793895713236,73.0,183.0,95
5,Nablus,aqi,daily,2026-08-08 00:00:00+00:00,123.48421052631579,113.0,28.076969875718703,84.0,192.0,95
5,Nablus,aqi,daily,2026-08-09 00:00:00+00:00,130.6818181818182,126.5,36.90199006877462,77.0,182.0,44
5,Nablus,aqi,daily,2026-08-17 00:00:00+00:00,75.87272727272727,81.0,18.51831380358228,47.0,118.0,55
5,Nablus,aqi,daily,2026-08-18 00:00:00+00:00,105.1875,106.0,20.842927615355464,74.0,152.0,96
5,Nablus,aqi,daily,2026-08-19 00:00:00+00:00,79.82105263157895,69.0,25.898730334183032,56.0,183.0,95
5,Nablus,aqi,daily,2026-08-20 00:00:00+00:00,107.25,94.0,34.324764728752484,66.0,196.0,96
5,Nablus,aqi,daily,2026-08-21 00:00:00+00:00,123.03157894736842,110.0,29.7741329371865,93.0,252.0,95
5,Nablus,aqi,daily,2026-08-22 00:00:00+00:00,130.19791666666666,126.0,28.142352346846117,98.0,194.0,96
5,Nablus,aqi,daily,2026-08-23 00:00:00+00:00,148.33333333333334,148.0,0.5773502691896258,148.0,149.0,3
5,Nablus,aqi,weekly,2026-08-03/2026-08-09,117.04436860068259,109.0,29.80831588531064,73.0,192.0,293
5,Nablus,aqi,weekly,2026-08-17/2026-08-23,105.93656716417911,101.5,33.425096712645214,47.0,252.0,536
