row_index,timestamp,sensor_id,city,feature,value,zscore_flag,mad_flag,iqr_flag,rolling_zscore_flag,isolation_forest_flag,lof_flag,anomaly_methods_triggered,methods,quality_flag,analytical_category
1019,2026-08-16T16:00:00Z,1,Tulkarem,aqi,637.0,True,True,True,True,True,True,6,"zscore,mad,iqr,rolling_zscore,isolation_forest,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
5512,2026-08-21T17:45:00Z,5,Nablus,pm25,96.88,True,True,True,True,True,True,6,"zscore,mad,iqr,rolling_zscore,isolation_forest,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
452,2026-08-10T18:00:00Z,1,Tulkarem,pm25,59.44,True,True,True,True,False,True,5,"zscore,mad,iqr,rolling_zscore,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
453,2026-08-10T18:15:00Z,1,Tulkarem,pm25,49.48,True,True,True,True,False,True,5,"zscore,mad,iqr,rolling_zscore,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
640,2026-08-12T17:00:00Z,1,Tulkarem,pm25,47.17,True,True,True,True,False,True,5,"zscore,mad,iqr,rolling_zscore,lof",SUSPICIOUS,PERSISTENT_SHIFT
641,2026-08-12T17:15:00Z,1,Tulkarem,pm25,50.41,True,True,True,True,False,True,5,"zscore,mad,iqr,rolling_zscore,lof",SUSPICIOUS,PERSISTENT_SHIFT
992,2026-08-16T09:15:00Z,1,Tulkarem,no2,12.36,True,True,True,True,True,False,5,"zscore,mad,iqr,rolling_zscore,isolation_forest",NORMAL,MULTIVARIATE_ANOMALY
1340,2026-08-20T00:30:00Z,1,Tulkarem,pm25,48.39,True,True,True,True,False,True,5,"zscore,mad,iqr,rolling_zscore,lof",SUSPICIOUS,ISOLATED_SPIKE
5512,2026-08-21T17:45:00Z,5,Nablus,aqi,252.0,True,True,False,True,True,True,5,"zscore,mad,rolling_zscore,isolation_forest,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
5513,2026-08-21T18:00:00Z,5,Nablus,pm25,63.78,True,True,True,False,True,True,5,"zscore,mad,iqr,isolation_forest,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
993,2026-08-16T09:30:00Z,1,Tulkarem,no2,12.35,True,True,True,False,True,False,4,"zscore,mad,iqr,isolation_forest",NORMAL,MULTIVARIATE_ANOMALY
994,2026-08-16T09:45:00Z,1,Tulkarem,no2,12.35,True,True,True,False,True,False,4,"zscore,mad,iqr,isolation_forest",NORMAL,MULTIVARIATE_ANOMALY
995,2026-08-16T10:00:00Z,1,Tulkarem,no2,12.34,True,True,True,False,True,False,4,"zscore,mad,iqr,isolation_forest",NORMAL,MULTIVARIATE_ANOMALY
996,2026-08-16T10:15:00Z,1,Tulkarem,no2,12.33,True,True,True,False,True,False,4,"zscore,mad,iqr,isolation_forest",NORMAL,MULTIVARIATE_ANOMALY
1019,2026-08-16T16:00:00Z,1,Tulkarem,no2,12.3,True,True,False,False,True,True,4,"zscore,mad,isolation_forest,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
1020,2026-08-16T16:15:00Z,1,Tulkarem,no2,12.38,True,True,True,False,True,False,4,"zscore,mad,iqr,isolation_forest",SUSPICIOUS,MULTIVARIATE_ANOMALY
1021,2026-08-16T16:30:00Z,1,Tulkarem,no2,12.34,True,True,True,False,True,False,4,"zscore,mad,iqr,isolation_forest",SUSPICIOUS,MULTIVARIATE_ANOMALY
4609,2026-08-20T23:00:00Z,4,Nablus,pm25,51.6,True,True,False,True,False,True,4,"zscore,mad,rolling_zscore,lof",SUSPICIOUS,PERSISTENT_SHIFT
639,2026-08-12T16:45:00Z,1,Tulkarem,pm25,34.64,False,False,False,True,True,True,3,"rolling_zscore,isolation_forest,lof",SUSPICIOUS,PERSISTENT_SHIFT
639,2026-08-12T16:45:00Z,1,Tulkarem,aqi,192.0,False,False,False,True,True,True,3,"rolling_zscore,isolation_forest,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
919,2026-08-15T15:00:00Z,1,Tulkarem,no2,11.84,False,True,False,True,False,True,3,"mad,rolling_zscore,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
991,2026-08-16T09:00:00Z,1,Tulkarem,no2,12.3,True,True,False,False,True,False,3,"zscore,mad,isolation_forest",SUSPICIOUS,MULTIVARIATE_ANOMALY
1019,2026-08-16T16:00:00Z,1,Tulkarem,o3,0.52,False,True,False,False,True,True,3,"mad,isolation_forest,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
1020,2026-08-16T16:15:00Z,1,Tulkarem,o3,-2.07,True,True,False,False,True,False,3,"zscore,mad,isolation_forest",SUSPICIOUS,MULTIVARIATE_ANOMALY
1022,2026-08-16T16:45:00Z,1,Tulkarem,no2,12.31,True,True,False,False,True,False,3,"zscore,mad,isolation_forest",SUSPICIOUS,MULTIVARIATE_ANOMALY
1022,2026-08-16T16:45:00Z,1,Tulkarem,o3,-2.32,True,True,False,False,True,False,3,"zscore,mad,isolation_forest",SUSPICIOUS,MULTIVARIATE_ANOMALY
3296,2026-08-07T05:15:00Z,4,Nablus,pm25,48.86,False,False,False,False,True,True,2,"isolation_forest,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
3296,2026-08-07T05:15:00Z,4,Nablus,temperature,27.94,False,False,False,False,True,True,2,"isolation_forest,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
3296,2026-08-07T05:15:00Z,4,Nablus,humidity,64.64,False,False,False,False,True,True,2,"isolation_forest,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
3296,2026-08-07T05:15:00Z,4,Nablus,aqi,125.0,False,False,False,False,True,True,2,"isolation_forest,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
1853,2026-08-08T20:30:00Z,2,Nablus,pm25,50.79,False,False,False,True,False,True,2,"rolling_zscore,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
3480,2026-08-09T03:45:00Z,4,Nablus,pm25,43.74,False,False,False,False,True,True,2,"isolation_forest,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
3480,2026-08-09T03:45:00Z,4,Nablus,temperature,27.56,False,False,False,False,True,True,2,"isolation_forest,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
3480,2026-08-09T03:45:00Z,4,Nablus,humidity,72.81,False,False,False,False,True,True,2,"isolation_forest,lof",SUSPICIOUS,PERSISTENT_SHIFT
3480,2026-08-09T03:45:00Z,4,Nablus,aqi,115.0,False,False,False,False,True,True,2,"isolation_forest,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
1979,2026-08-10T04:15:00Z,2,Nablus,pm25,8.56,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
1979,2026-08-10T04:15:00Z,2,Nablus,temperature,32.19,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
1979,2026-08-10T04:15:00Z,2,Nablus,humidity,25.13,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
1979,2026-08-10T04:15:00Z,2,Nablus,aqi,48.0,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
1980,2026-08-10T04:30:00Z,2,Nablus,pm25,8.58,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
1980,2026-08-10T04:30:00Z,2,Nablus,temperature,32.32,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
1980,2026-08-10T04:30:00Z,2,Nablus,humidity,25.75,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
1980,2026-08-10T04:30:00Z,2,Nablus,aqi,48.0,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
1981,2026-08-10T04:45:00Z,2,Nablus,pm25,8.65,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
1981,2026-08-10T04:45:00Z,2,Nablus,temperature,32.51,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
1981,2026-08-10T04:45:00Z,2,Nablus,humidity,24.57,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
1981,2026-08-10T04:45:00Z,2,Nablus,aqi,48.0,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
1984,2026-08-10T05:30:00Z,2,Nablus,pm25,9.22,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,LIKELY_ENVIRONMENTAL_EVENT
1984,2026-08-10T05:30:00Z,2,Nablus,temperature,33.05,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,LIKELY_ENVIRONMENTAL_EVENT
1984,2026-08-10T05:30:00Z,2,Nablus,humidity,22.92,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,LIKELY_ENVIRONMENTAL_EVENT
1984,2026-08-10T05:30:00Z,2,Nablus,aqi,51.0,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,LIKELY_ENVIRONMENTAL_EVENT
1985,2026-08-10T05:45:00Z,2,Nablus,pm25,9.2,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,LIKELY_ENVIRONMENTAL_EVENT
1985,2026-08-10T05:45:00Z,2,Nablus,temperature,33.42,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,LIKELY_ENVIRONMENTAL_EVENT
1985,2026-08-10T05:45:00Z,2,Nablus,humidity,22.21,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,LIKELY_ENVIRONMENTAL_EVENT
1985,2026-08-10T05:45:00Z,2,Nablus,aqi,51.0,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,LIKELY_ENVIRONMENTAL_EVENT
1986,2026-08-10T06:00:00Z,2,Nablus,pm25,9.5,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
1986,2026-08-10T06:00:00Z,2,Nablus,temperature,33.73,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
1986,2026-08-10T06:00:00Z,2,Nablus,humidity,22.24,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
1986,2026-08-10T06:00:00Z,2,Nablus,aqi,53.0,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
3616,2026-08-10T13:45:00Z,4,Nablus,temperature,50.0,False,False,False,True,True,False,2,"rolling_zscore,isolation_forest",NORMAL,MULTIVARIATE_ANOMALY
3619,2026-08-10T14:30:00Z,4,Nablus,temperature,50.25,False,False,False,True,True,False,2,"rolling_zscore,isolation_forest",NORMAL,MULTIVARIATE_ANOMALY
3620,2026-08-10T14:45:00Z,4,Nablus,temperature,50.98,False,False,False,True,True,False,2,"rolling_zscore,isolation_forest",NORMAL,MULTIVARIATE_ANOMALY
3621,2026-08-10T15:00:00Z,4,Nablus,temperature,51.41,False,False,False,True,True,False,2,"rolling_zscore,isolation_forest",NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3622,2026-08-10T15:15:00Z,4,Nablus,temperature,50.77,False,False,False,True,True,False,2,"rolling_zscore,isolation_forest",NORMAL,MULTIVARIATE_ANOMALY
2061,2026-08-11T01:00:00Z,2,Nablus,pm25,19.48,False,False,False,True,False,True,2,"rolling_zscore,lof",SUSPICIOUS,ISOLATED_SPIKE
2061,2026-08-11T01:00:00Z,2,Nablus,aqi,108.0,False,False,False,True,False,True,2,"rolling_zscore,lof",SUSPICIOUS,ISOLATED_SPIKE
493,2026-08-11T04:15:00Z,1,Tulkarem,pm25,40.6,False,True,False,False,False,True,2,"mad,lof",SUSPICIOUS,ISOLATED_SPIKE
2100,2026-08-11T10:45:00Z,2,Nablus,pm25,17.7,False,False,False,True,False,True,2,"rolling_zscore,lof",NORMAL,ISOLATED_SPIKE
2100,2026-08-11T10:45:00Z,2,Nablus,aqi,98.0,False,False,False,True,False,True,2,"rolling_zscore,lof",NORMAL,ISOLATED_SPIKE
537,2026-08-11T15:15:00Z,1,Tulkarem,pm25,5.22,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
537,2026-08-11T15:15:00Z,1,Tulkarem,temperature,33.52,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
537,2026-08-11T15:15:00Z,1,Tulkarem,humidity,35.57,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
537,2026-08-11T15:15:00Z,1,Tulkarem,no2,11.98,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
537,2026-08-11T15:15:00Z,1,Tulkarem,o3,39.96,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
537,2026-08-11T15:15:00Z,1,Tulkarem,aqi,29.0,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
538,2026-08-11T15:30:00Z,1,Tulkarem,pm25,5.59,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
538,2026-08-11T15:30:00Z,1,Tulkarem,temperature,32.75,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
538,2026-08-11T15:30:00Z,1,Tulkarem,humidity,38.79,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
538,2026-08-11T15:30:00Z,1,Tulkarem,no2,12.07,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
538,2026-08-11T15:30:00Z,1,Tulkarem,o3,35.0,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
538,2026-08-11T15:30:00Z,1,Tulkarem,aqi,31.0,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
539,2026-08-11T15:45:00Z,1,Tulkarem,pm25,5.74,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
539,2026-08-11T15:45:00Z,1,Tulkarem,temperature,31.86,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
539,2026-08-11T15:45:00Z,1,Tulkarem,humidity,41.76,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
539,2026-08-11T15:45:00Z,1,Tulkarem,no2,12.1,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
539,2026-08-11T15:45:00Z,1,Tulkarem,o3,30.25,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
539,2026-08-11T15:45:00Z,1,Tulkarem,aqi,32.0,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
632,2026-08-12T15:00:00Z,1,Tulkarem,no2,11.87,False,True,False,True,False,False,2,"mad,rolling_zscore",NORMAL,UNCERTAIN
639,2026-08-12T16:45:00Z,1,Tulkarem,temperature,26.25,False,False,False,False,True,True,2,"isolation_forest,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
639,2026-08-12T16:45:00Z,1,Tulkarem,humidity,56.18,False,False,False,False,True,True,2,"isolation_forest,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
639,2026-08-12T16:45:00Z,1,Tulkarem,no2,12.18,False,False,False,False,True,True,2,"isolation_forest,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
639,2026-08-12T16:45:00Z,1,Tulkarem,o3,37.55,False,False,False,False,True,True,2,"isolation_forest,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
3869,2026-08-13T05:15:00Z,4,Nablus,pm25,41.59,False,False,False,True,False,True,2,"rolling_zscore,lof",SUSPICIOUS,PERSISTENT_SHIFT
2446,2026-08-15T01:15:00Z,2,Nablus,pm25,48.46,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
2446,2026-08-15T01:15:00Z,2,Nablus,temperature,27.68,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
2446,2026-08-15T01:15:00Z,2,Nablus,humidity,74.0,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
2446,2026-08-15T01:15:00Z,2,Nablus,aqi,124.0,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
2448,2026-08-15T01:45:00Z,2,Nablus,pm25,48.56,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
2448,2026-08-15T01:45:00Z,2,Nablus,temperature,27.68,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
2448,2026-08-15T01:45:00Z,2,Nablus,humidity,74.01,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
2448,2026-08-15T01:45:00Z,2,Nablus,aqi,125.0,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
2451,2026-08-15T02:30:00Z,2,Nablus,pm25,48.61,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
2451,2026-08-15T02:30:00Z,2,Nablus,temperature,27.95,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
2451,2026-08-15T02:30:00Z,2,Nablus,humidity,72.59,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
2451,2026-08-15T02:30:00Z,2,Nablus,aqi,125.0,False,False,False,False,True,True,2,"isolation_forest,lof",NORMAL,MULTIVARIATE_ANOMALY
4082,2026-08-15T11:00:00Z,4,Nablus,temperature,41.33,False,False,False,True,False,True,2,"rolling_zscore,lof",NORMAL,LIKELY_ENVIRONMENTAL_EVENT
4184,2026-08-16T12:30:00Z,4,Nablus,pm25,30.34,False,False,False,False,True,True,2,"isolation_forest,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
4184,2026-08-16T12:30:00Z,4,Nablus,temperature,41.81,False,False,False,False,True,True,2,"isolation_forest,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
4184,2026-08-16T12:30:00Z,4,Nablus,humidity,39.74,False,False,False,False,True,True,2,"isolation_forest,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
4184,2026-08-16T12:30:00Z,4,Nablus,aqi,168.0,False,False,False,False,True,True,2,"isolation_forest,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
1013,2026-08-16T14:30:00Z,1,Tulkarem,no2,12.29,False,True,False,False,True,False,2,"mad,isolation_forest",NORMAL,MULTIVARIATE_ANOMALY
1015,2026-08-16T15:00:00Z,1,Tulkarem,o3,0.96,False,True,False,False,True,False,2,"mad,isolation_forest",SUSPICIOUS,MULTIVARIATE_ANOMALY
1019,2026-08-16T16:00:00Z,1,Tulkarem,pm25,18.32,False,False,False,False,True,True,2,"isolation_forest,lof",SUSPICIOUS,PERSISTENT_SHIFT
1019,2026-08-16T16:00:00Z,1,Tulkarem,temperature,28.81,False,False,False,False,True,True,2,"isolation_forest,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
1019,2026-08-16T16:00:00Z,1,Tulkarem,humidity,49.57,False,False,False,False,True,True,2,"isolation_forest,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
1021,2026-08-16T16:30:00Z,1,Tulkarem,o3,-0.77,False,True,False,False,True,False,2,"mad,isolation_forest",SUSPICIOUS,MULTIVARIATE_ANOMALY
5387,2026-08-20T10:15:00Z,5,Nablus,temperature,48.96,False,True,False,False,True,False,2,"mad,isolation_forest",NORMAL,MULTIVARIATE_ANOMALY
5388,2026-08-20T10:30:00Z,5,Nablus,temperature,49.61,False,True,False,False,True,False,2,"mad,isolation_forest",NORMAL,MULTIVARIATE_ANOMALY
5389,2026-08-20T10:45:00Z,5,Nablus,temperature,50.04,False,True,False,False,True,False,2,"mad,isolation_forest",NORMAL,MULTIVARIATE_ANOMALY
5482,2026-08-21T10:00:00Z,5,Nablus,temperature,49.01,False,True,False,False,True,False,2,"mad,isolation_forest",NORMAL,MULTIVARIATE_ANOMALY
5512,2026-08-21T17:45:00Z,5,Nablus,temperature,30.53,False,False,False,False,True,True,2,"isolation_forest,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
5512,2026-08-21T17:45:00Z,5,Nablus,humidity,65.94,False,False,False,False,True,True,2,"isolation_forest,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
5513,2026-08-21T18:00:00Z,5,Nablus,temperature,30.35,False,False,False,False,True,True,2,"isolation_forest,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
5513,2026-08-21T18:00:00Z,5,Nablus,humidity,65.68,False,False,False,False,True,True,2,"isolation_forest,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
5513,2026-08-21T18:00:00Z,5,Nablus,aqi,171.0,False,False,False,False,True,True,2,"isolation_forest,lof",SUSPICIOUS,MULTIVARIATE_ANOMALY
100,2026-08-07T01:00:00Z,1,Tulkarem,pm25,29.14,False,False,False,True,False,False,1,rolling_zscore,SUSPICIOUS,MULTIVARIATE_ANOMALY
100,2026-08-07T01:00:00Z,1,Tulkarem,aqi,162.0,False,False,False,True,False,False,1,rolling_zscore,SUSPICIOUS,MULTIVARIATE_ANOMALY
4885,2026-08-07T05:00:00Z,5,Nablus,pm25,27.24,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
4885,2026-08-07T05:00:00Z,5,Nablus,temperature,29.48,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
4885,2026-08-07T05:00:00Z,5,Nablus,humidity,58.34,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
4885,2026-08-07T05:00:00Z,5,Nablus,aqi,151.0,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
1775,2026-08-08T00:45:00Z,2,Nablus,pm25,27.77,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
1775,2026-08-08T00:45:00Z,2,Nablus,temperature,26.55,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
1775,2026-08-08T00:45:00Z,2,Nablus,humidity,76.88,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
1775,2026-08-08T00:45:00Z,2,Nablus,aqi,154.0,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
1776,2026-08-08T01:00:00Z,2,Nablus,pm25,27.43,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
1776,2026-08-08T01:00:00Z,2,Nablus,temperature,26.54,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
1776,2026-08-08T01:00:00Z,2,Nablus,humidity,76.76,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
1776,2026-08-08T01:00:00Z,2,Nablus,aqi,152.0,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
1777,2026-08-08T01:15:00Z,2,Nablus,pm25,27.75,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
1777,2026-08-08T01:15:00Z,2,Nablus,temperature,26.57,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
1777,2026-08-08T01:15:00Z,2,Nablus,humidity,76.57,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
1777,2026-08-08T01:15:00Z,2,Nablus,aqi,154.0,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
5005,2026-08-08T11:00:00Z,5,Nablus,temperature,43.63,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
5006,2026-08-08T11:15:00Z,5,Nablus,temperature,43.85,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
5007,2026-08-08T11:30:00Z,5,Nablus,temperature,43.58,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
5016,2026-08-08T13:45:00Z,5,Nablus,pm25,21.82,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
5016,2026-08-08T13:45:00Z,5,Nablus,temperature,39.86,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
5016,2026-08-08T13:45:00Z,5,Nablus,humidity,38.41,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
5016,2026-08-08T13:45:00Z,5,Nablus,aqi,121.0,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
1853,2026-08-08T20:30:00Z,2,Nablus,temperature,28.56,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
1853,2026-08-08T20:30:00Z,2,Nablus,humidity,71.37,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
1853,2026-08-08T20:30:00Z,2,Nablus,aqi,129.0,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
1854,2026-08-08T20:45:00Z,2,Nablus,pm25,42.34,False,False,False,True,False,False,1,rolling_zscore,SUSPICIOUS,UNCERTAIN
3459,2026-08-08T22:15:00Z,4,Nablus,pm25,34.62,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
3459,2026-08-08T22:15:00Z,4,Nablus,temperature,28.54,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
3459,2026-08-08T22:15:00Z,4,Nablus,humidity,71.52,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
3459,2026-08-08T22:15:00Z,4,Nablus,aqi,192.0,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
3462,2026-08-08T23:00:00Z,4,Nablus,pm25,38.02,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3462,2026-08-08T23:00:00Z,4,Nablus,temperature,27.86,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3462,2026-08-08T23:00:00Z,4,Nablus,humidity,73.89,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3462,2026-08-08T23:00:00Z,4,Nablus,aqi,105.0,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3464,2026-08-08T23:30:00Z,4,Nablus,pm25,38.92,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3464,2026-08-08T23:30:00Z,4,Nablus,temperature,27.67,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3464,2026-08-08T23:30:00Z,4,Nablus,humidity,74.02,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3464,2026-08-08T23:30:00Z,4,Nablus,aqi,107.0,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3465,2026-08-08T23:45:00Z,4,Nablus,pm25,41.79,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
